"","name","pitcher","throws","IP","year","FA_pct","SL_pct","CT_pct","CB_pct","CH_pct","SF_pct","KN_pct","XX_pct","vFA_sc","vFC_sc","vFS_sc","vFO_sc","vSI_sc","vSL_sc","vCU_sc","vKC_sc","vEP_sc","vCH_sc","vSC_sc","vKN_sc","FA_X_sc","FC_X_sc","FS_X_sc","FO_X_sc","SI_X_sc","SL_X_sc","CU_X_sc","KC_X_sc","EP_X_sc","CH_X_sc","SC_X_sc","KN_X_sc","FA_Z_sc","FC_Z_sc","FS_Z_sc","FO_Z_sc","SI_Z_sc","SL_Z_sc","CU_Z_sc","KC_Z_sc","EP_Z_sc","CH_Z_sc","SC_Z_sc","KN_Z_sc","VAA_CU","VAA_FA","VAA_FF","VAA_SI","VAA_SL","VAA_CH","VAA_CS","VAA_FC","VAA_EP","VAA_PO","VAA_ST","VAA_FS","VAA_KC","VAA_SV","VAA_NA","VAA_FO","VAA_KN","VAA_SC","HAA_CU","HAA_FA","HAA_FF","HAA_SI","HAA_SL","HAA_CH","HAA_CS","HAA_FC","HAA_EP","HAA_PO","HAA_ST","HAA_FS","HAA_KC","HAA_SV","HAA_NA","HAA_FO","HAA_KN","HAA_SC","Pit_plus_CH","Pit_plus_CU","Pit_plus_FA","Pit_plus_SI","Pit_plus_SL","Pit_plus_KC","Pit_plus_FC","Pit_plus_FS","Pit_plus_FO","Pitching_plus","NumberofStuffPitches","plus_stuff_pitches","xwoba","xwoba_r","xwoba_l","K_pct","BB_pct","K_per_9","NameASCII","KsperOut","wFB_per_c","wSL_per_c","wCT_per_c","wCB_per_c","wCH_per_c","wSF_per_c","wKN_per_c","FA_pct_sc","pitch_type_percentage_1_FF","pitch_type_percentage_1_CU","pitch_type_percentage_1_SI","pitch_type_percentage_1_CH","pitch_type_percentage_1_SL","pitch_type_percentage_1_FC","pitch_type_percentage_2_CH","pitch_type_percentage_2_FF","pitch_type_percentage_2_SI","pitch_type_percentage_2_SL","pitch_type_percentage_3_FC","pitch_type_percentage_3_FF","pitch_type_percentage_3_SL","pitch_type_percentage_2_FC","pitch_type_percentage_3_CH","pitch_type_percentage_3_SI","pitch_type_percentage_1_KC","pitch_type_percentage_2_KC","pitch_type_percentage_3_KC","pitch_type_percentage_1_ST","pitch_type_percentage_2_CU","pitch_type_percentage_1_FS","pitch_type_percentage_2_FS","pitch_type_percentage_3_CU","pitch_type_percentage_1_SV","pitch_type_percentage_2_SV","pitch_type_percentage_3_SV","pitch_type_percentage_3_FS","pitch_type_percentage_2_ST","pitch_type_percentage_3_ST","pitch_type_percentage_4_FF","pitch_type_percentage_4_KC","pitch_type_percentage_4_SL","pitch_type_percentage_1_NA","pitch_type_percentage_4_CH","pitch_type_percentage_1_CS","pitch_type_percentage_4_CU","pitch_type_percentage_4_SI","pitch_type_percentage_2_FA","pitch_type_percentage_3_EP","pitch_type_percentage_1_SC","pitch_type_percentage_4_ST","pitch_type_percentage_4_FS","pitch_type_percentage_1_FA","pitch_type_percentage_4_FC","pitch_type_percentage_2_CS","pitch_type_percentage_3_CS","pitch_type_percentage_1_EP","pitch_type_percentage_1_PO","pitch_type_percentage_5_SI","pitch_type_percentage_5_SL","pitch_type_percentage_1_KN","pitch_type_percentage_4_SV","pitch_type_percentage_2_NA","pitch_type_percentage_3_NA","pitch_type_percentage_2_PO","pitch_type_percentage_2_KN","pitch_type_percentage_3_KN","pitch_type_percentage_5_CH","pitch_type_percentage_4_CS","pitch_type_percentage_2_EP","pitch_type_percentage_3_FA","pitch_type_percentage_3_PO","pitch_type_percentage_5_CU","pitch_type_percentage_5_FF","pitch_type_percentage_5_KC","pitch_type_percentage_1_FO","pitch_type_percentage_2_FO","pitch_type_percentage_3_FO","pitch_type_percentage_5_FC","pitch_type_percentage_2_SC","pitch_type_percentage_4_FO","diff_pitch_type_percentage_1_2_diff_CH","diff_pitch_type_percentage_1_2_diff_FF","diff_pitch_type_percentage_1_2_diff_SI","diff_pitch_type_percentage_1_2_diff_SL","diff_pitch_type_percentage_1_2_diff_FC","diff_pitch_type_percentage_1_2_diff_KC","diff_pitch_type_percentage_1_2_diff_CU","diff_pitch_type_percentage_1_2_diff_FS","diff_pitch_type_percentage_1_2_diff_SV","diff_pitch_type_percentage_1_2_diff_ST","diff_pitch_type_percentage_1_2_diff_FA","diff_pitch_type_percentage_1_2_diff_CS","diff_pitch_type_percentage_1_2_diff_NA","diff_pitch_type_percentage_1_2_diff_PO","diff_pitch_type_percentage_1_2_diff_KN","diff_pitch_type_percentage_1_2_diff_EP","diff_pitch_type_percentage_1_2_diff_FO","diff_pitch_type_percentage_1_2_diff_SC","diff_pitch_type_percentage_2_3_diff_FC","diff_pitch_type_percentage_2_3_diff_FF","diff_pitch_type_percentage_2_3_diff_SL","diff_pitch_type_percentage_2_3_diff_CH","diff_pitch_type_percentage_2_3_diff_SI","diff_pitch_type_percentage_2_3_diff_KC","diff_pitch_type_percentage_2_3_diff_CU","diff_pitch_type_percentage_2_3_diff_SV","diff_pitch_type_percentage_2_3_diff_FS","diff_pitch_type_percentage_2_3_diff_ST","diff_pitch_type_percentage_2_3_diff_EP","diff_pitch_type_percentage_2_3_diff_CS","diff_pitch_type_percentage_2_3_diff_NA","diff_pitch_type_percentage_2_3_diff_KN","diff_pitch_type_percentage_2_3_diff_FA","diff_pitch_type_percentage_2_3_diff_PO","diff_pitch_type_percentage_2_3_diff_FO","xwoba_times_faced_1","xwoba_times_faced_2","xwoba_times_faced_3","xwoba_times_faced_4","xwoba_times_faced_5","xwoba_faced_diff_1_2","xwoba_faced_diff_2_3","avg_pitch_number_endurance","avg_rolling_avg_velocity","avg_first_pitch_velocity","X","inning_role","length_role","matchup_role","leverage_role"
"973","Zach Plesac",668676,"R",21.1,2023,0.3973,0.4081,NA,0.0405,0.1541,NA,NA,0.0107,90.95170334,NA,NA,NA,NA,84.70529801,78.84666341,NA,NA,83.5894754,NA,NA,-5.433394452,NA,NA,NA,NA,-0.058715896,-0.054266135,NA,NA,-6.525263201,NA,NA,10.58156456,NA,NA,NA,NA,4.444675471,-1.569419988,NA,NA,7.486771968,NA,NA,-9.2437275295075,NA,-5.28046477568934,NA,-7.57356059168852,-6.95570999842527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.547240895744215,NA,-0.465120390744282,NA,0.877383426081422,-0.714594779411227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.34736842,91.98,84.33809524,NA,116.2927152,NA,NA,NA,NA,97.70162162,1,1,0.358865384615385,0.350903846153846,0.366826923076923,0.1333,0.0476,5.906259329,"Zach Plesac",0.218750345518519,-3.505639316,-1.126953624,NA,-3.188746572,-5.137736756,NA,NA,0.3973,0.481884101561521,0.06189563125047,0,0.107671253477705,0.348549013710304,0,0.260585607940447,0.336496277915633,0,0.382322580645161,0,0.171364379084967,0.327287581699346,0,0.0839869281045752,0,0,0,0,0,0.0205955334987593,0,0,0.0173611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152914354462742,-0.145387823645888,0,0.0337735669348572,0,0,-0.0413000977517107,0,0,0,0,0,0,0,0,0,0,0,0,-0.165131898830665,-0.0550349989458149,-0.176598679835872,0,0,-0.00323442238764819,0,0,0,0,0,0,0,0,0,0,0.388905555555556,0.445044444444444,0.275268518518519,NA,NA,0.0561388888888889,-0.169775925925926,31.5,90.5,92.0666666666667,2072,"start",NA,NA,NA
"974","Matt Manning",666159,"R",78,2023,0.4763,0.3156,NA,0.1726,0.0355,NA,NA,8e-04,93.35222164,NA,NA,NA,NA,81.92479679,79.54778421,NA,NA,87.68809291,NA,NA,-2.491119005,NA,NA,NA,NA,5.021158964,4.819226495,NA,NA,-7.674309867,NA,NA,9.566536343,NA,NA,NA,NA,4.648194017,-6.77310316,NA,NA,4.039666675,NA,NA,-9.16044339410552,NA,-4.65856121350871,NA,-6.70057842479223,-6.51797843281797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76026813139046,NA,1.4216470241977,NA,3.41633691081554,0.0995352811010461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.89285714,100.9679803,100.0689165,NA,106.8884097,NA,NA,NA,NA,101.7867797,3,3,0.356853968253968,0.317259036144578,0.40096644295302,0.1582,0.0665,5.769230769,"Matt Manning",0.213675213666667,0.539095914,0.927260031,NA,-1.024730416,0.837378559,NA,NA,0.4775,0.503327240584515,0.137921828847126,0,0.0264049882499232,0.332345942318436,0,0.0359030869529428,0.388709701086983,0,0.272316496365178,0,0.392028322308827,0.264077158621338,0,0.0420623104494072,0,0,0,0,0,0.169737382261563,0,0,0.168498875287094,0,0,0,0,0,0,0.0444444444444444,0,0.0111111111111111,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00949809870301966,-0.114617539497531,0,-0.0600294459532585,0,0,0.031815553414437,0,0,0,0,0,0,0,0,0,0,0,0,0.00331862122184418,-0.00823933774383978,0.0061592234964644,0,0,-0.00123850697446881,0,0,0,0,0,0,0,0,0,0,0.386304814814815,0.35517094017094,0.290506715506716,0.7615,NA,-0.0311338746438746,-0.0646642246642247,53,91.82,93.4666666666667,1996,"start",NA,NA,NA
"975","Bailey Ober",641927,"R",144.1,2023,0.4568,0.1964,NA,0.0666,0.2802,NA,NA,NA,91.3480715,NA,NA,NA,NA,81.03807098,77.46838458,NA,NA,83.71871405,NA,NA,-4.709059248,NA,NA,NA,NA,5.908949437,4.676548324,NA,NA,-10.26030708,NA,NA,9.371486029,NA,NA,NA,NA,1.209750587,-5.324348302,NA,NA,3.249340596,NA,NA,-9.78391638180328,NA,NA,NA,-8.13629084811763,-7.41863297336395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30990202975329,NA,NA,NA,3.57905825755606,-0.310052153799684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.284816,106.2445161,99.06585136,NA,96.07155361,NA,NA,NA,NA,100.6976354,2,2,0.293346620450607,0.303021126760563,0.283969283276451,0.253,0.0503,9.103947592,"Bailey Ober",0.337183244148148,0.764714023,-0.707938739,NA,1.343780641,1.119762257,NA,NA,0.4568,0.51370675525398,0.0579281092527158,0,0.224622350031301,0.203742785462003,0,0.336637091024714,0.39196658885228,0,0.198322236797226,0,0.372245809107106,0.192724386955643,0,0.293110027520386,0,0,0,0,0,0.0730740833257802,0,0,0.0649966994937889,0,0,0,0,0,0,0.0128205128205128,0,0,0,0,0,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112014740993413,-0.121740166401699,0,-0.00542054866477751,0,0,0.0151459740730643,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197207797451747,-0.00559784984158318,-0.0435270635043278,0,0,-0.00807738383199127,0,0,0,0,0,0,0,0,0,0,0.31035844017094,0.286768696581197,0.247748048941799,0.265,NA,-0.0235897435897436,-0.0390206476393976,51.4666666666667,90.3555555555556,92.0155555555556,2271,"start",NA,NA,NA
"976","Allan Winans",642216,"R",32.1,2023,0.4775,0.2453,NA,NA,0.2772,NA,NA,0.0037,89.98916829,NA,NA,NA,89.6474103,78.78091454,NA,NA,NA,82.92027159,NA,NA,-6.303383382,NA,NA,NA,-9.909555845,7.057488594,NA,NA,NA,-8.99337851,NA,NA,8.012783305,NA,NA,NA,4.280444336,-2.030145077,NA,NA,NA,1.47420945,NA,NA,NA,NA,-5.27107552596226,-6.24045414058708,-8.85200435650905,-7.86191980539287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30547973320078,0.326827215951429,4.1071786282981,0.431887521341616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.9452703,NA,93.13416667,85.87333333,108.1015267,NA,NA,NA,NA,97.10262172,2,2,0.315842857142857,0.187708333333333,0.382695652173913,0.2411,0.0567,9.46392683,"Allan Winans",0.350515808518519,-1.285878443,-1.028022875,NA,NA,0.68440542,NA,NA,0.2247,0.249172221370497,0,0.26541706843431,0.278667396124293,0.2067433140709,0,0.264734971521149,0.203756228014692,0.239826083234652,0.291682717229506,0,0.173936562420544,0.187459318586321,0,0.205232011187389,0.26670544113908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0.0238095238095238,0,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139324246031432,-0.0454159933558052,-0.0255909851996577,0.0849394031586061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298196655941479,-0.104223398643186,-0.0595029603337607,0.0268793579044275,0,0,0,0,0,0,0,0,0,0,0,0,0.279006944444444,0.284185185185185,0.440550793650794,0.62,NA,0.00517824074074075,0.156365608465608,67,88.9166666666667,90.55,2546,"start",NA,NA,NA
"977","Tylor Megill",656731,"R",126.1,2023,0.557,0.2063,NA,0.0855,0.1512,NA,NA,9e-04,94.94056225,NA,86.05000305,NA,NA,84.36021569,77.17031352,NA,NA,87.85449219,NA,NA,-4.946096495,NA,-8.300649643,NA,NA,1.718800022,4.0447553,NA,NA,-8.719999942,NA,NA,8.74289188,NA,1.621549964,NA,NA,-0.573291281,-7.74942716,NA,NA,3.88449115,NA,NA,-10.4098046747713,NA,-5.28246866943544,NA,-8.59228458116519,-7.16490244839687,NA,NA,NA,NA,NA,-7.37419524273631,NA,NA,NA,NA,NA,NA,2.67150468368131,NA,1.03328804806389,NA,2.80446607663186,0.236039646726939,NA,NA,NA,NA,NA,0.318053802924541,NA,NA,NA,NA,NA,NA,97.52754491,95.784375,89.04056225,NA,106.4436957,NA,NA,118.3,NA,94.55409396,2,2,0.366566137566138,0.379811387900356,0.353552447552448,0.1852,0.1023,7.480230808,"Tylor Megill",0.277045585481482,-0.605931722,-1.067524929,NA,-0.288854968,-0.024544675,NA,NA,0.557,0.60746340562732,0.0796492017049934,0,0.120414878989316,0.190421231627089,0,0.160172563519579,0.539893755227952,0,0.211061017701988,0,0.469397617538283,0.217053096992995,0,0.179792675781167,0,0,0,0,0,0.0868213814991994,0.00205128205128205,0.00205128205128205,0.0914036685110854,0,0,0,0.00235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397576845302629,-0.0675696503993681,0,0.0206397860748992,0,0,0.00717217979420605,0,0,0,0,0,0,0,0,0,0,0,0,-0.0704961376896692,0.00599207929100676,0.0196201122615879,0,0,0.00458228701188598,0,0.000301659125188537,0,0,0,0,0,0,0,0,0.366776,0.327584444444444,0.487049189814815,NA,NA,-0.0391915555555555,0.15946474537037,46.6153846153846,93.6564102564103,95.374358974359,2146,"start",NA,NA,NA
"978","Joe Ryan",657746,"R",161.2,2023,0.5688,0.1584,NA,NA,NA,0.2725,4e-04,7e-04,92.27326343,NA,83.93269601,NA,NA,80.33544234,NA,NA,NA,NA,NA,NA,-6.698623597,NA,-7.62755162,NA,NA,5.498802794,NA,NA,NA,NA,NA,NA,8.159371032,NA,1.338766075,NA,NA,0.662697161,NA,NA,NA,NA,NA,NA,NA,NA,-3.83259927626551,NA,-6.77476635733258,NA,NA,NA,NA,NA,-7.39018107231748,-7.08892504112152,NA,NA,NA,NA,NA,NA,NA,NA,1.87937743420345,NA,3.92450380572917,NA,NA,NA,NA,NA,4.97570520601354,1.46603885909686,NA,NA,NA,NA,NA,NA,NA,NA,108.3235911,NA,97.39123631,NA,NA,101.6674419,NA,104.9988814,2,2,0.291405970149254,0.308129213483146,0.272445859872611,0.2932,0.0506,10.96698719,"Joe Ryan",0.406184710740741,0.885694649,-2.124263539,NA,NA,NA,-0.516232551,-3.638679907,0.5688,0.627376029691336,0,0,0,0.0458536774013575,0,0,0.512946890329232,0,0.0556010377934118,0,0.482659950793901,0.0412426015874292,0,0,0,0,0,0,0.0848570186237409,0,0.241913274283565,0.297554649042938,0,0,0,0,0.282046406612143,0.133897422834418,0.125085523765148,0.100985221674877,0,0,0,0,0,0,0,0,0,0,0,0.00246305418719212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114429139362104,0,0.00974736039205434,0,0,0,0.055641374759373,0,0.049040404210677,0,0,0,0,0,0,0,0,0,-0.030286939535331,-0.0143584362059827,0,0,0,0,0,-0.0155082424307953,-0.00881189906927035,0,0,0,0,0,0,0,0.280034154351396,0.330909482758621,0.264863492063492,0.00777777777777778,NA,0.050875328407225,-0.0660459906951286,44.52,91.3253333333333,93.0693333333333,2116,"start",NA,NA,NA
"979","Ryan Feltner",663372,"R",43.1,2023,0.451,0.3144,NA,0.0889,0.1456,NA,NA,0.0102,94.82407407,NA,NA,NA,94.28208809,88.59139664,79.73913043,NA,NA,84.04336629,NA,NA,-4.623092651,NA,NA,NA,-8.330969967,1.132713068,5.364014556,NA,NA,-4.293946933,NA,NA,8.163889002,NA,NA,NA,4.014290881,3.272544986,-3.219666633,NA,NA,2.554274297,NA,NA,-8.49577352010951,NA,-4.15021691235754,-5.52844869746235,-5.81616300498391,-7.04355005469237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33426197740478,NA,1.20984817582242,0.296976553317803,2.65063361626672,1.29223818668444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.02123894,116.942029,93.3287037,94.57313433,104.6069672,NA,NA,NA,NA,99.57152062,2,2,0.334412060301508,0.291644444444444,0.369724770642202,0.1891,0.1393,7.892313482,"Ryan Feltner",0.292307906740741,-1.909288543,1.310331997,NA,-2.277666589,2.748672519,NA,NA,0.2784,0.261022803106844,0.0727984486006557,0.201623580613394,0.113879330084763,0.350675837594344,0,0.160451585451585,0.323177575113059,0.13062373707535,0.290913441397312,0,0.181907332433648,0.186907332433648,0,0.139100314889789,0.178310841205578,0,0,0,0,0.0948336609626932,0,0,0.113774179037337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465722553668224,0.0621547720062152,-0.0709998435380439,-0.0597623961970312,0,0,0.0220352123620375,0,0,0,0,0,0,0,0,0,0,0,0,-0.141270242679411,-0.104006108963664,-0.0213512705617969,0.0476871041302281,0,0.0189405180746437,0,0,0,0,0,0,0,0,0,0,0.345165277777778,0.292288095238095,0.4521125,NA,NA,-0.0528771825396825,0.159824404761905,47.75,94.225,95.9083333333333,2051,"start",NA,NA,NA
"980","Jake Irvin",663623,"R",121,2023,0.599,NA,NA,0.3055,0.0955,NA,NA,9e-04,94.4802594,NA,NA,NA,93.85587762,NA,80.88536704,NA,NA,87.74285714,NA,NA,-6.694182751,NA,NA,NA,-10.01020909,NA,6.456676948,NA,NA,-9.616095261,NA,NA,8.791568372,NA,NA,NA,4.896988775,NA,-2.925304878,NA,NA,4.266533261,NA,NA,-8.55605178779879,NA,-4.83606953665543,-6.03576686018631,NA,-6.85357534996536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.90669630014587,NA,1.43261869862497,0.506436080591843,NA,0.531889920441938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.87115385,102.641311,94.41058824,97.82012882,NA,NA,NA,NA,NA,98.27375303,1,1,0.343960377358491,0.331893442622951,0.354255244755245,0.1868,0.1019,7.363636364,"Jake Irvin",0.272727272740741,-0.420294728,NA,NA,0.069842837,0.275317082,NA,NA,0.3563,0.37725522505313,0.300854785335456,0.304274073927574,0.0176159156838396,0,0,0.0555425540555797,0.357813217763159,0.286408036745877,0,0,0.256266201933157,0,0,0.0833968940934641,0.214645984406197,0,0,0,0,0.300236191435385,0,0,0.279024252900514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379266383717401,-0.0194420072899713,-0.0178660371816978,0,0,0,-0.000618593900070963,0,0,0,0,0,0,0,0,0,0,0,0,-0.101547015830001,0,0.0278543400378844,-0.0717620523396792,0,-0.0212119385348706,0,0,0,0,0,0,0,0,0,0,0.329916666666667,0.350642195767196,0.390870813492063,NA,NA,0.0207255291005291,0.0402286177248677,45.25,93.6866666666667,95.52,2317,"start",NA,NA,NA
"981","Easton McGee",668834,"R",6.2,2023,0.5313,0.1563,0.0313,0.25,0.0313,NA,NA,NA,89.95625305,87.19999695,NA,NA,90.69444444,81.64444309,77.24117503,NA,NA,85.09999847,NA,NA,-6.965812683,-1.542440057,NA,NA,-11.35377757,2.055733363,5.485664816,NA,NA,-10.63774967,NA,NA,8.72106266,5.256750107,NA,NA,4.565116458,3.899788751,-4.474588282,NA,NA,2.683459997,NA,NA,-8.9656959296593,NA,-4.50057886108987,-6.08561258099214,-7.00614625503508,-6.6656745527769,NA,-5.88295859649502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13990285903515,NA,1.43061541579432,0.374912102568844,4.67931859918063,0.280920207164183,NA,3.65524777359291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.1,87.3,108.8,109.8,112,NA,60.7,NA,NA,101.8375,3,3,0.270363636363636,0.360714285714286,0.11225,0.0909,0.0455,2.699998713,"Easton McGee",0.0999999523333333,6.72388217,6.879990101,-6.895250082,4.741156101,18.32209975,NA,NA,0.25,0.275862068965517,0.0689655172413793,0.344827586206897,0.0344827586206897,0.206896551724138,0.0689655172413793,0.0454545454545455,0.318181818181818,0.136363636363636,0.0454545454545455,0,0.0769230769230769,0.153846153846154,0,0,0.384615384615385,0,0,0,0,0.454545454545455,0,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109717868338558,0.0423197492163009,-0.20846394984326,-0.161442006269592,-0.0689655172413793,0,0.385579937304075,0,0,0,0,0,0,0,0,0,0,0,0,-0.241258741258741,0.108391608391608,-0.0454545454545455,0.248251748251748,0,-0.0699300699300699,0,0,0,0,0,0,0,0,0,0,0.199666666666667,0.218555555555556,0.546,NA,NA,0.0188888888888889,0.327444444444444,NA,NA,NA,2294,"none","long","RHH","low"
"982","Hunter Greene",668881,"R",112,2023,0.5441,0.4033,NA,NA,0.0527,NA,NA,0.0024,98.25711744,NA,NA,NA,NA,87.30035757,NA,NA,NA,91.12568987,NA,NA,-7.421557009,NA,NA,NA,NA,1.766579302,NA,NA,NA,-7.928660541,NA,NA,9.077135405,NA,NA,NA,NA,1.905733056,NA,NA,NA,5.541761486,NA,NA,NA,NA,NA,NA,-7.63205481013455,-6.83577322043687,NA,NA,NA,-5.78290644600662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.47546678155711,1.00765289853507,NA,NA,NA,1.11417117696485,NA,NA,NA,NA,NA,NA,NA,NA,90.5293578,NA,104.9933274,NA,112.0785459,NA,NA,NA,NA,107.0058366,2,2,0.302474747474747,0.317306772908367,0.287217213114754,0.3052,0.0964,12.21428571,"Hunter Greene",0.452380952222222,-1.073221841,0.038256887,NA,NA,-2.414954576,NA,NA,0.5425,0.571404436949966,0,0,0.0432330507299862,0.385362512320047,0,0.0599549033224937,0.520287814164462,0,0.41829100685322,0,0.461391026403473,0.360437816276374,0,0.041807520956516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146627565982405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167218525925075,-0.0511166227855042,0,0.0329284945331726,0,0,0,0,0,0,0,0,0,0.00146627565982405,0,0,0,0,0,-0.0588967877609887,-0.0578531905768458,-0.0181473823659777,0,0,0,0,0,0,0,0,0,0,0,-0.00146627565982405,0,0.266911111111111,0.299417929292929,0.360413345864662,NA,NA,0.0325068181818182,0.0609954165717324,77.5,96.575,98.3,1843,"start",NA,NA,NA
"983","Logan Gilbert",669302,"R",190.2,2023,0.4214,0.2961,NA,0.1342,NA,0.1482,NA,0.0024,95.68300654,NA,85.56798325,NA,92.53749847,88.6633236,NA,80.3117327,NA,NA,NA,NA,-3.80367663,NA,-4.409095003,NA,-7.643125057,0.093675202,NA,3.695841887,NA,NA,NA,NA,10.01184641,NA,2.611067274,NA,7.542887688,0.591607856,NA,-6.92755127,NA,NA,NA,NA,NA,NA,-4.95732369294277,-6.0192124245463,-7.91652943277133,NA,NA,NA,NA,NA,NA,-7.74902066131221,-10.2880218930594,NA,NA,NA,NA,NA,NA,NA,0.465137833837555,0.00109007922117233,1.42311461995342,NA,NA,NA,NA,NA,NA,0.179208157041378,2.1071731635202,NA,NA,NA,NA,NA,NA,NA,98.71789216,82.3,99.40184544,102.5420918,NA,116.8252955,NA,102.152381,2,2,0.297199738903394,0.3058,0.288509186351706,0.2455,0.0468,8.921312726,"Logan Gilbert",0.330418989851852,-0.081601954,1.765780366,NA,0.065043112,NA,0.204287294,NA,0.4189,0.50212571159499,0,0.00173611111111111,0,0.274426967769167,0,0,0.375237385172064,0.00324020737327189,0.312106357642016,0,0.345539143535114,0.298706634512303,0,0,0.00493421052631579,0.121230189415547,0.154266530609462,0.125048923974559,0,0,0.100481020109185,0.155149519203185,0,0,0,0,0.225771087451709,0,0,0.0270833333333333,0,0.0395833333333333,0,0,0,0,0,0,0,0,0,0.0270833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126888326422926,0.00150409626216078,0.0376793898728489,0,0.0330363411939155,0,0.0546684990940006,0,0,0,0,0,0,0,0,0,0,0,-0.0296982416369506,-0.0133997231297134,0,0.0016940031530439,-0.0292176066349035,0,0,0.0706215682485237,0,0,0,0,0,0,0,0,0.294106163194444,0.284156684027778,0.33851107390873,0.3962,NA,-0.00994947916666666,0.0543543898809524,51.125,94.8041666666667,96.4583333333333,2152,"start",NA,NA,NA
